Kata;Bobot
 akal;0,005186530124678770
 akal;0,000255488
 akhirat;0,014068224482093700
 akibat;0,000431846782011046
 akibat;0,005374518789389150
 akibat;0,018924391982430400
 akibat;0,032288006446039700
 akibat;0,047158301723529200
 akselerasi;0,001277707773716880
 akselerasi;0,000388831
 aksi;0,004212906222403810
 aksi;0,005506741527107440
 aksi;0,005732582503640760
 aksi;0,007537130203453980
 aktif;0,027315250512430300
 aku;0,005634339467558780
 aku;0,006685568190344420
 akun;0,003143894561081330
 akyat;0,002187993981281360
 akyat;0,002886464576231210
 akyat;0,003726336338622750
 al;0,004488134835739200
 alaikumussalam;0,005688451126011260
 alaikumussalam;0,015668701165256100
 alaikumussalam;0,022459413044748200
 alam;0,000387704932904359
 alam;0,006720331860009530
 alangkah;0,010542736045887300
 alas;0,015088424545861900
 alas;0,031453308563676600
 alhamdulillah;0,009675455989623670
 alhamdulillah;0,015326436630716800
 alias;0,001321558355681560
 alias;0,001473358093551050
 alias;0,002850329700415700
 alias;0,006287464258749310
 alias;0,009284546861743390
 alias;0,010479024443671100
 alias;0,013205058108594400
 alir;0,006801761213837770
 allah;0,000864950141518089
 allah;0,007574428531091650
 allah;0,007760026399037490
 allah;0,000145252
 alumni;0,004874181072843200
 ama;0,004486575830632570
 ama;0,006870249762960010
 ama;0,008622323427667750
 aman;0,009578893661838840
 amanah;0,003697112542815870
 amanah;0,013859350290811500
 amanatinstitute;0,006855271817372540
 amandemen;0,003629905725699890
 amat;0,003195438418415410
 amat;0,003589277464897660
 amat;0,003673310151880030
 ambil;0,000201419538790708
 ambil;0,002079164433455190
 ambil;0,005608322252508440
 ambil;0,016343011660725800
 ambil;0,019544730823147000
 ambil;0,000307647
 ambyar;0,002059938911912180
 ambyar;0,025936942754395900
 amnesti;0,001997459407305410
 amnesti;0,002375141376513380
 amnesti;0,002502238265042270
 amnesti;0,003220186506478200
 amnesti;0,004726666892723590
 amnesti;0,005178820195922760
 amnesti;0,005694732811045100
 amnesti;0,005934432274447910
 amnesti;0,007602672591252820
 amnesti;0,007679789428271860
 amnesti;0,010506430554054900
 amnesti;0,012242048882266100
 amnesti;0,018237950301563100
 amnesty;0,004358351481780420
 amnesty;0,004933775315372770
 amnesty;0,006146491756962470
 ampun;0,007188975134647730
 ampun;0,007877840326992510
 ampun;0,008233487768971880
 ampun;0,008309039907346300
 ampun;0,008855949560707250
 ampun;0,009034317942240540
 ampun;0,009620245111242200
 ampun;0,009866320549604450
 ampun;0,010579829110899000
 ampun;0,011587037929738500
 ampun;0,013146783478654400
 ampun;0,013758800180145800
 ampun;0,014727137655447000
 ampun;0,014870722967655800
 ampun;0,014906830982362900
 ampun;0,014965460431500800
 ampun;0,014969507053205300
 ampun;0,015247832061616700
 ampun;0,016281831932216000
 ampun;0,016358512709047700
 ampun;0,017272698377494900
 ampun;0,018396523569514600
 ampun;0,018896536423678300
 ampun;0,020246038775825600
 ampun;0,020380194047882600
 ampun;0,020401469868168400
 ampun;0,021622037192942000
 ampun;0,021960937901760600
 ampun;0,023944624557412000
 ampun;0,024155259142806200
 ampun;0,024579200131189700
 ampun;0,024868748036045300
 ampun;0,024928102170122000
 ampun;0,027646462470104000
 ampun;0,029007885365907000
 ampun;0,029245900601287600
 ampun;0,029519500234900100
 ampun;0,031466669348288000
 ampun;0,032916345426410200
 ampun;0,034157200522879400
 ampun;0,035102878322640600
 ampun;0,037876090912027400
 ampun;0,038775167050660900
 ampun;0,046789603348984300
 ampun;0,047403303413155300
 ampun;0,048751636809295100
 ampun;0,049499527068649800
 ampun;0,049576106344783900
 ampun;0,049604247703834000
 ampun;0,051476210572707100
 ampun;0,051849819514181600
 ampun;0,061488850103170700
 ampun;0,066673673657742700
 ampun;0,070381037836022000
 ampun;0,075095493683058400
 ampun;0,081938186056288700
 ampunn;0,013816034661831300
 ampuunn;0,014380889299565100
 ampuunn;0,024159647070829500
 an;0,002483648576417540
 an;0,006152038491987120
 anak;0,012444337848263700
 ancooor;0,001991874477199950
 ancooor;1,35E-06
 and;0,005133563391078970
 anda;0,096776216036824500
 aneka;0,006612811748843170
 aneka;0,008119250139305950
 aneka;0,008871677996145470
 aneka;0,009532894188182610
 aneka;0,013387059147799100
 aneka;0,017934568289709500
 anggap;0,001210371460066700
 anggap;0,013791033469125100
 anggap;0,014239760860707000
 anggap;0,019414863984567700
 anggap;0,019473385787836100
 anggap;0,036026227150096400
 anggap;0,036303224535678500
 anggap;0,036549025238789400
 anggap;0,036936992093552800
 anggap;0,037640386449307600
 anggap;0,000485454
 anggar;0,001370186080936200
 anggar;0,004612250085194660
 anggar;0,000468413
 anggota;0,001058571188991860
 anggota;0,001809938486565740
 anggota;0,012439940548383800
 anggur;0,001237108274234320
 anggur;0,007636714568639470
 anggur;0,000110251
 angka;0,001055405414537620
 angkat;0,008332689228415060
 aniaya;0,006721856820749850
 anis;0,027558758453381600
 anjim;0,021074419636027500
 anjing;0,005076109755492170
 anjir;0,008299723804615950
 anomali;0,001845340797228450
 anomali;0,007410939543304840
 anonim;0,002437567270703380
 antek;0,004993728442678510
 apa;0,002110200454943880
 apa;0,003196943055005500
 apa;0,014261370070102200
 apagunanya;0,038879306713886400
 apah;0,004236879767743170
 apah;0,000219862
 apbd;0,001144618224755250
 apbd;0,000449856
 apbn;0,003340608655223530
 apbn;0,003620257491839600
 apbn;0,005572176463899220
 apbn;0,006546862143671500
 apbn;0,006932553622580410
 apbn;0,006974232870086730
 apbn;0,007206642798544760
 apbn;0,007812345967709940
 apbn;0,008796075579578230
 apbn;0,009124922319391790
 apbn;0,009265054934911890
 apbn;0,010230431974113000
 apbn;0,010508027699412200
 apbn;0,011673599748286100
 apbn;0,011923970964769500
 apbn;0,012243343874534400
 apbn;0,013780639681537800
 apbn;0,014795028142476900
 apbn;0,015812342396109700
 apbn;0,016223041943152800
 apbn;0,016367383941488000
 apbn;0,016779411854945800
 apbn;0,017634608310118800
 apbn;0,022789827166429100
 apbn;0,024624012531088500
 apbn;0,027710728886354300
 apbn;0,033512328994599600
 apbn;0,053374839717388000
 apbn;0,060270059847770400
 apbn;0,062551828236110400
 apbntotal;0,210623447179456000
 apes;0,012711054950434500
 apes;0,014422048835226300
 apes;0,014744439905326500
 api;0,002448640363545890
 april;0,000266623128066299
 april;0,003731720483245520
 april;0,008385128603356940
 arah;0,003017675707073490
 arah;0,003190701050312540
 arah;0,006839320282026510
 arah;0,000372224
 arang;0,017019868268376200
 ariel;0,020652966764844800
 arti;0,007439794074142190
 asa;0,002361651491493350
 asa;0,018115043235627700
 asa;0,000419816
 asas;0,009641560101464040
 aseng;0,000788204627762083
 aset;0,015723857280154600
 aset;0,019372148069982100
 aset;0,020515481507439500
 asiiik;0,007667201974133370
 asik;0,016416065622250000
 asing;0,000532789072757093
 asing;0,004219677906727150
 asing;0,004603233642400020
 asing;9,06E-06
 asli;0,003846926209097680
 asn;0,011711642254754000
 asset;0,001235489717442520
 asset;0,010291869269406400
 asset;0,012171200254308700
 asset;0,013529932846241200
 asset;0,015517660346965500
 asset;0,018923797280483200
 asset;0,019889704672599400
 astaghfirullohalafziim;0,013691084884511000
 astaghfirullohalafziim;0,024095290720989500
 atas;0,000747960095400550
 atik;0,002657508111879000
 atik;0,006889607607208780
 atik;0,019680107082389400
 atuh;0,008094700232334580
 atur;0,000341478090998687
 atur;0,000575560181132231
 atur;0,005588087229015960
 atur;0,005619422265630990
 atur;0,006823426638898760
 atur;0,010084533969668300
 atur;0,013827963773140400
 atur;0,022655858375950700
 atur;0,024049585937412600
 atur;0,024762517692636700
 atur;0,027952537544237200
 atur;0,034746424235511100
 atur;0,050845427432060700
 awam;0,010064081721945600
 b;0,000632506670412211
 bacot;0,005244153835632620
 badut;0,007086420833714220
 bagent;0,002262164076194370
 bagent;0,011044904397019000
 bagong;0,011563263197222900
 bah;0,003928990657972110
 bahagia;0,002434877307437410
 bahagia;0,002685335613386630
 bahagia;0,077899337043937400
 bahan;0,012263822027415400
 bahas;0,003530186914136170
 bahas;0,004326131981515360
 bahas;0,012269657947568600
 bahas;0,000379274
 bahasa;0,001419538984298560
 bahasa;0,004334915291017450
 baim;0,001313958822314310
 baim;0,002040184852444030
 baim;0,005343042320976560
 baim;0,008032147884949970
 bajing;0,002909776080746850
 baju;0,002508607902345070
 baju;0,005270312939578620
 baju;0,005730199653839420
 bak;0,008108800014766410
 bak;0,016740810599612500
 bakar;0,012530471562609600
 bakwan;0,005444685001232910
 bakwan;0,009859774000672760
 bal;0,003630277486931010
 bal;0,003685766780448820
 balang;0,000484558063083071
 balang;0,004252894545996840
 balig;0,017317520364665000
 balik;0,020177378763757900
 balut;0,018013313015462900
 balut;0,019507352253787300
 banding;0,001938659739776040
 bandung;0,000140454501352241
 bandung;0,001135952696233040
 bandung;0,042156074636004100
 bang;0,002897470566562430
 bang;0,010930829703257300
 banget;0,000380275155442989
 banget;0,000832557300973339
 banget;0,003690923787116000
 banget;0,004342794738846690
 banget;0,006912870342393960
 banget;0,010674930015602700
 banget;0,011093194068418500
 banget;0,011339050632802300
 banget;0,012053110099296600
 banget;0,014799262286058900
 banget;0,015264242869195800
 banget;0,015855647589020100
 banget;0,017762784865486500
 banget;0,019223267954839200
 banget;0,019658123996953600
 banget;0,020972724651310900
 banget;0,024286690104289400
 banget;0,025385949477263100
 banget;0,027872101778735000
 banget;8,30E-05
 bangga;0,000300370131151471
 bangga;0,000784649806839820
 bangga;0,005118242515533020
 bangga;0,006828259190811240
 bangga;0,000174712
 banggain;0,000751149438674383
 banggain;0,000376071
 bangkit;0,000697185981666389
 bangkrut;0,001084738822653320
 bangkrut;0,003550253650032030
 bangkrut;0,003830274845396830
 bangkrut;0,005512664159606260
 bangkrut;0,008983754619531930
 bangkrut;0,009248976331125740
 bangkrut;0,009948275165084380
 bangkrut;0,013076565917184000
 bangkrut;0,020337829986862400
 bangsa;0,003512858212268560
 bangsa;0,005252162680605080
 bangsa;0,008868696728326280
 bangsat;0,005337439896191710
 bangsat;0,006061994756997020
 bangsat;0,007837171211136950
 bangun;0,001329975548369360
 bangun;0,004173970136160460
 bangun;0,004396244065365500
 bangun;0,005560918394548390
 bangun;0,005765942136945470
 bangun;0,006819210721931880
 bangun;0,007758725476653160
 bangun;0,008599587540640250
 bangun;0,008883046075932720
 bank;0,045066598472679100
 bank;0,000450691
 banning;0,057206648850033800
 bansos;0,010365129608644700
 bantu;0,001291552088678520
 bantu;0,001319892233151300
 bantu;0,005346536928168860
 bantu;0,005606050288911570
 bantu;0,006174389535292060
 bantu;0,046692726263824300
 banyak;0,006754623980221840
 banyak;0,012985735410033600
 banyak;0,033626843491177300
 banyakin;0,013407376427127600
 banyakin;0,022353225891151800
 bapa;0,009104838663381440
 bara;0,001786842879192070
 bara;0,002229194397503480
 bara;0,002238601430186680
 bara;0,002616882491165660
 bara;0,002745939256376910
 bara;0,003077712850013310
 bara;0,003093292799954990
 bara;0,003286183709619390
 bara;0,003953036746097050
 bara;0,004101625026584120
 bara;0,004137657595136800
 bara;0,004284427225176880
 bara;0,005074659825897690
 bara;0,008136766902744660
 bara;0,011899511561985100
 bara;0,012649113785962200
 bara;0,017541649181094700
 bara;0,018451641020562700
 bara;0,022860426343176800
 bara;0,022877388976895000
 bara;0,024937877998641400
 bara;0,000327713
 barang;0,000011504047057846
 barang;0,000955165432779568
 barang;0,001738927162388660
 barang;0,002077765795649230
 barang;0,003474525062156890
 barang;0,003511446741187110
 barang;0,003990320323111980
 barang;0,004845610481323830
 barang;0,005736725001953670
 barat;0,011936285251676900
 bareng;0,030493315778634300
 baris;0,002319395793819770
 basa;0,006110594047739370
 basa;0,008018480442395800
 basi;0,005109279180812800
 basi;0,007133286657730820
 basi;0,020980336829458200
 basmi;0,021325225149417900
 batal;0,004215753020094580
 batal;0,021285649891829200
 batal;0,077968288532069100
 batu;0,001089132011357820
 batu;0,001202299578565350
 batu;0,001647513477640930
 batu;0,002868323002488800
 batu;0,002993743466557610
 batu;0,003472920326563170
 batu;0,003508206862746090
 batu;0,004178015730354880
 batu;0,004208656608923830
 batu;0,004448064230431380
 batu;0,004658626437793650
 batu;0,007243367338891250
 batu;0,008011089356015410
 batu;0,010816052850255600
 batu;0,013270065450860500
 batu;0,014651925920480500
 batu;0,016030288508868400
 batu;0,020252375641982900
 batu;0,021316783572466800
 batu;0,022030677713700300
 batu;0,000225752
 batu;0,000111483
 batubara;0,002370289293481600
 batubara;0,018063999427006100
 batubara;0,018384523859357700
 bawa;0,009136760704404310
 bayang;0,011896020329741200
 bayar;0,000834821556507625
 bayar;0,000958131275680350
 bayar;0,001228014345007820
 bayar;0,001573284336925120
 bayar;0,001755876219039020
 bayar;0,002271206525067630
 bayar;0,004299405903039010
 bayar;0,005018092374314230
 bayar;0,007543486250868400
 bayar;0,007796648368110940
 bayar;0,008237008316186640
 bayar;0,008841233677109940
 bayar;0,014260709187977600
 bayar;0,000140109
 bayar;6,07E-05
 bayarin;0,025688057229229200
 bayat;0,001453827033754580
 bayat;0,000375684
 bayi;0,004916261106580400
 bbm;0,000728978578359402
 be;0,018972134614718300
 beatles;0,006168882387579550
 bebal;0,018156959953314600
 beban;0,000489080467205606
 beban;0,000497579150728011
 beban;0,001744878199881940
 beban;0,004484494496309130
 beban;0,005876958070613670
 beban;0,006767286826780530
 beban;0,006888209057511720
 beban;0,007993133164873200
 beban;0,008320630544799200
 beban;0,009854405019111550
 beban;0,010935790754957900
 beban;0,012133863400693600
 beban;0,014567385891744000
 beban;0,015395560202991400
 beban;0,016144804038624900
 beban;0,016262232575497100
 beban;0,016880376491907300
 beban;0,018834768513085100
 beban;0,000128392
 bebas;0,002746709644929910
 beda;0,003214530690646390
 beda;0,003696652223964770
 beda;0,005553993670665570
 beda;0,006406358083234580
 beda;0,006690379317339600
 beda;0,008039650856517490
 beda;0,008700988969128860
 beda;0,010249835960830500
 beda;0,025307970966900200
 beda;0,034337751056671700
 bela;0,026403140909419100
 belagu;0,013059045294609400
 belanja;0,002590605983432550
 belanja;0,008929201462020030
 belas;0,000237882923744498
 belenggu;0,001001020435318200
 beli;0,001395830547353330
 beli;0,001735677408374590
 beli;0,006380712823913430
 beli;0,009154460303973940
 beli;0,009299899324751150
 beli;0,019649082842859900
 beli;0,020451691367764100
 beli;0,028179675261408500
 beliau;0,000168146347122430
 beliau;0,000182589
 belit;0,011033062039312300
 belo;0,008618262374202730
 ben;0,001096805013093320
 ben;0,000409744
 benah;0,016945642531752000
 bencana;0,000893437537652641
 bencana;0,003277026961507000
 bencana;0,004002894135728160
 bencana;0,000107644
 bendera;0,004035726569057470
 bendera;0,006090830617626570
 bendera;0,006239585346476690
 bener;0,003038590635329660
 bener;0,007133989735657330
 bener;0,035583386523586900
 beneran;0,005934874078732210
 bentuk;0,010359673743908400
 bentuk;0,011229386072812000
 bentuk;0,012943567587291500
 bentuk;0,013563666427295100
 ber;0,005580732108080380
 ber;0,030977115056620200
 berani;0,001260789931074410
 berani;0,005402428679295110
 berani;0,010668412237364400
 berani;0,012654972908215100
 berat;0,029394144229770600
 berhala;0,004136516532408110
 berhala;0,004396247540971770
 beri;0,004850981756978340
 berisik;0,007718333899199100
 berita;0,000093542450722576
 berita;0,001766419763108940
 berita;0,001957756435578050
 berita;0,004217191892621080
 berita;0,008147457008697790
 berita;0,017884787054345400
 berita;3,46E-05
 berkah;0,000910450676258524
 berkah;0,008812785739592450
 berkah;0,033901835265263400
 bersih;0,019780527675441000
 betlipat;0,004971432107466120
 bhima;0,002982354902586760
 bhima;0,003105604017651100
 bhima;0,005720691297200670
 bhima;0,009791800014781150
 bhima;0,009813872418876610
 bhima;0,010908262694805800
 bhima;0,011071199410230700
 bhima;0,011584505107394900
 bhima;0,014592595347904800
 bhima;0,014806674628355500
 bhima;0,017018190295309400
 bhima;0,017035214003500100
 bhima;0,019673781104188000
 bhima;0,019835924110665100
 biadab;0,022968624495777100
 biasa;0,016081227386159000
 biaya;0,000388089582052378
 biaya;0,000397104204524457
 biaya;0,001049271268463100
 biaya;0,002896914446218290
 biaya;0,004438476046794310
 biaya;0,007900124942030730
 biaya;0,008254580932350820
 biaya;0,008783926133970740
 biaya;0,009123089463386900
 biaya;0,009157485586771310
 biaya;0,000507794
 bicara;0,000495537420931236
 bicara;0,001216111628061490
 bicara;0,006138060777108800
 bicara;6,34E-05
 bidang;0,001411745239294290
 bidang;0,001815570511279980
 bidang;0,004893596141294410
 bidang;0,028979785695800800
 bijak;0,000215363819029370
 bijak;0,000293678319465245
 bijak;0,001106138646379080
 bijak;0,002384284060155780
 bijak;0,003163495479463070
 bijak;0,003242611125608750
 bijak;0,003273319443370570
 bijak;0,003981928519125070
 bijak;0,004650299839501210
 bijak;0,004831617754706460
 bijak;0,004841575182396340
 bijak;0,004893937094794720
 bijak;0,004901967620401120
 bijak;0,005740016506185210
 bijak;0,005749627414338000
 bijak;0,006315279602098280
 bijak;0,006356514313295860
 bijak;0,006397323038992140
 bijak;0,006412227577763700
 bijak;0,007016798261538210
 bijak;0,007444694097602260
 bijak;0,008976227377679730
 bijak;0,009403505551791220
 bijak;0,009663371215115230
 bijak;0,009814043439360170
 bijak;0,010275649996084900
 bijak;0,010308475260921800
 bijak;0,011027217686156900
 bijak;0,011492691296327900
 bijak;0,011972470078897400
 bijak;0,012712745469029400
 bijak;0,014095144695321400
 bijak;0,016098807023808000
 bijak;0,018367993596955500
 bijak;0,018605860300716200
 bijak;0,022914196102577500
 bijak;0,023133396392646900
 bijak;0,023572441223225300
 bijak;0,025035527325069700
 bijak;0,025161643495721700
 bijak;0,025619193076351900
 bijak;0,026726319982514800
 bijak;0,027097933425379700
 bijak;0,027905877493663600
 bijak;0,029539953707866900
 bijak;0,032182960383862000
 bijak;0,032383230507972400
 bijak;0,035126550781525700
 bijak;0,040545809523583700
 bijak;0,046306601272616000
 bijak;0,048831736984813900
 bijak;0,053753163445063300
 bijak;0,000129015
 bijak;3,44E-05
 bijak;2,84E-05
 bikin;0,001143587099913470
 bikin;0,001584248919414270
 bikin;0,002514833364672900
 bikin;0,002893031211364150
 bikin;0,003815222828376990
 bikin;0,003851178773736230
 bikin;0,004231720601414940
 bikin;0,006840497524598020
 bikin;0,007833148671692540
 bikin;0,010019193844776900
 bikin;0,010660905915464100
 bikin;0,011443197657397000
 bikin;0,013887120715071500
 bikin;0,017530259408126500
 bikin;0,020166266731605000
 bikin;0,021402194478507600
 bikin;0,022357084670523200
 bikin;0,025004701304091700
 bikin;0,025038873330603200
 bikin;0,025244041494409800
 bikin;0,029376283431050300
 bikin;0,031317226070780400
 bikin;0,031340404194431000
 bikin;0,031566402273249200
 bikin;0,035498080157916300
 bikin;0,036271675985097400
 bikin;0,036985418923333500
 bikin;0,062280883639866200
 bikin;0,097275864996356200
 bilang;0,001186768124962800
 bilang;0,004217584687346290
 bilang;0,007868523870482660
 bin;0,000484148549559528
 bingung;0,021941373289503700
 bintang;0,000771561276835482
 bisa;0,001819920683141720
 bisa;0,002309317992529650
 bisik;0,005190441356886020
 bismilah;0,009470266560639820
 bismillah;0,002003910694859980
 bismillah;0,007504759311919340
 bisnis;0,001146451611540380
 bisnis;0,012161285661265700
 bisnis;0,020115940743679800
 bisnis;0,053162319685862900
 bisnis;0,000214153
 blbi;0,001132327135713680
 blbi;0,003242226848909720
 blbi;0,003425191691446390
 blbi;0,012817698175892800
 blbi;0,013068001814273900
 blbi;0,000449094
 blingsatan;0,004479743582807470
 blom;0,000605366542370639
 blunder;0,011327743460122700
 blunder;0,013240738495569800
 blunder;0,017341982734604500
 blunder;0,021903747685532000
 blunder;0,026910007685696700
 blunder;0,027876792984797800
 blunder;0,028268104454001500
 blunder;0,030689644641432100
 blunder;0,053870892631299700
 bobrok;0,005286353153780430
 bobrok;0,008373549264223120
 bodo;0,004536130022270480
 bodo;0,032430137333584100
 bodoh;0,004398032069526100
 bodoh;0,004414194698027830
 bodoh;0,005750972616892890
 bohong;0,002343430633317740
 bohong;0,002371699351819480
 bohong;0,002987525681459640
 bohong;0,004502119983191200
 bohong;0,005529742624865650
 bohong;0,006295561055691470
 bohong;0,007860058456993660
 bohong;0,007875452926455950
 bohong;0,009734671741274720
 bohong;0,010366615293449800
 bohong;0,019234961885690600
 bohong;0,023185852769280400
 bohong;0,026836690368036200
 bohongin;0,012345059117459400
 bohongin;0,018187736059594000
 bolong;0,003558017929122370
 bolos;0,033451690342824300
 bom;0,008617921663294640
 bong;0,001376876180344320
 bong;0,004008676178221420
 bong;0,004554315806995710
 bong;0,004982652969320710
 bong;0,005082728717620830
 bong;3,40E-05
 bongkar;0,006697122424737590
 bongkarpandorapapers;0,004834452364486800
 bongkarpandorapapers;0,030380661647205500
 boong;0,001403167071480290
 boong;0,001408442264681920
 boong;0,017502056003773900
 boong;0,018345981171633000
 borong;0,003611358828261420
 bosan;0,000056540864456171
 bpak;0,000487042427039299
 brarti;0,007850648689018210
 bri;0,001361027405597990
 brilliant;0,002232251958071210
 btw;0,012097680084930500
 btw;0,015063170405373600
 bu;0,000504313743764824
 bu;0,001292051228095340
 bu;0,001426614814450100
 bu;0,006190237551007310
 buanyaak;0,002377038595948260
 buanyaak;0,000461348
 buat;0,013071342138303300
 budak;0,004200918789992830
 budak;0,006823430415950990
 budak;0,008106998103661870
 budak;0,013593441120956000
 budak;7,29E-05
 budaya;0,006825271530464910
 bugis;0,010234731852886900
 buka;0,006286901195065860
 buka;0,006394000250562760
 bukanberitabiasa;0,009414304228619170
 bukanberitabiasa;0,029968093580883400
 bukti;0,005499252115638140
 bukti;0,009602568245651220
 bukti;0,014287325410443200
 bukti;0,017794944308717400
 bukti;0,019935322236257300
 bukti;0,024706843754970100
 bukti;0,025675885282343600
 bullshit;0,018956195380563900
 bulu;0,002568424961240080
 bumi;0,000196630549270790
 bumi;0,002401958862654810
 bumn;0,006309346337308980
 bunuh;0,005685855843194490
 buru;0,003284248673836280
 buru;0,006022180172645690
 buru;0,035866676053593800
 buru;0,035926838112251700
 buruk;0,002612291712906220
 buruk;0,007928427265591420
 buruk;0,011163495898193600
 buruk;0,022349535326506900
 busuk;0,006950303735672650
 buta;0,001951399026811230
 butuh;0,006218381766719880
 butut;0,022080167307973400
 buwat;0,007582987828956460
 buzzer;0,001445099754079650
 buzzer;0,005234064300254480
 buzzer;0,030373563692095900
 buzzer;0,038560268868114800
 buzzer;0,000367516
 buzzerp;0,011718868365644400
 buzzerrp;0,001750844652429640
 buzzerrp;0,016066190441027200
 cabut;0,007358318937241600
 cabut;0,012392529687131900
 cabut;0,023149002946893300
 cak;0,013269223907518500
 calo;0,020866260894676600
 cangkang;0,009275350983386960
 cangkang;0,010160227592951900
 cangkang;0,028648427215282200
 cangkang;0,032448393561638700
 cangkang;0,045509639733865100
 cangkang;0,052364144139767900
 cangkir;0,009095880412625940
 cantum;0,008795060431960740
 capek;0,014365914321657700
 capek;0,016069857804660100
 capek;0,064540631162157800
 caperes;0,006351801411910550
 cari;0,000381008094434513
 cari;0,003172508930645570
 cari;0,003414499442931320
 cari;0,012964891371655600
 cari;0,013776621905236000
 cari;0,014571925960336500
 cari;0,015305354644882900
 catat;0,003472680243689920
 catat;0,015608224702380200
 catat;0,030009069619763600
 cekek;0,003598244469092510
 cekik;0,000333189575089786
 cekik;0,001220554024664280
 cekik;0,003420381902213440
 cekik;0,003981460653551410
 cekik;0,004258112527115250
 cekik;0,004575579244823740
 cekik;0,005300411103876160
 cekik;0,006098564936822490
 cekik;0,006302651672344620
 cekik;0,007071405943810480
 cekik;0,007815204548849910
 cekik;0,007935386314605100
 cekik;0,009316976684638000
 cekik;0,009588502480301580
 cekik;0,011847162854439500
 cekik;0,014799855047182800
 cekik;0,031587965687476500
 cela;0,001413928867423860
 cela;0,004100750824620150
 cela;0,010547431217150900
 celios;0,003667389876557120
 celios;0,004130731310069430
 celios;0,004290030402517120
 celios;0,004300610653215530
 celios;0,009477969315720600
 celios;0,009785810215501840
 cepat;0,004258336347284870
 cepat;0,004480628453344560
 cepat;0,004503644247094990
 cepat;0,004781908462391260
 cepat;0,007474006729207750
 cepat;0,008319219286480410
 cepat;0,008564588215668440
 cepat;0,010757175677479800
 cepat;0,011771160435473400
 cepat;0,011966583485526800
 cepat;0,012147257325748700
 cepat;0,013818221624071500
 cepat;0,016510884476031800
 cepat;0,017330981412100800
 cepat;0,017829241074232200
 cepat;0,018510464315504000
 cepat;0,018855151256481800
 cepat;0,019010933231741300
 cepat;0,022252491008812700
 cepat;0,022317182058665700
 cepat;0,022515023527353300
 cepat;0,022907875483591000
 cepat;0,023950621843275500
 cepat;0,024113336350243500
 cepat;0,025299210378915400
 cepat;0,030442742101155500
 cepat;0,032928738022416800
 cepat;0,037251578638525000
 cepat;0,037755114486559100
 cepat;0,042569394022476600
 cepat;0,046989434292773500
 cepat;0,063258187914471600
 cepat;0,065522153509040600
 cepat;0,069319987322940400
 cepat;0,072550028952197500
 cepat;0,074084173540297500
 cerita;0,005664624696969650
 cerita;0,009688603794834360
 china;0,001375584661490750
 china;3,76E-05
 chuakkkss;0,017195228090536900
 cik;0,003663634317199550
 cilakanya;0,006662865653545190
